sha,date,chrome-version,chrome,firefox-version,firefox,safari-version,safari
a08c46606cc5533962fbb79239f8186c73795bb9,2020-12-17,87.0.4280.88,0.8929359823399559,84.0,0.847682119205298,14.0 (15610.1.28.1.9),0.8355408388520972
851d3386a97be55ee0316f4f7791c9cbaac7566b,2020-12-18,87.0.4280.88,0.8929359823399559,84.0,0.847682119205298,14.0 (15610.1.28.1.9),0.8355408388520972
96bc64e830a61d73988c35ebd8b80719efefebf9,2020-12-19,87.0.4280.88,0.8929359823399559,84.0,0.847682119205298,14.0 (15610.1.28.1.9),0.8355408388520972
132850c9a27382ba1bf1ad4c4ee4ed9d4f69666b,2020-12-20,87.0.4280.88,0.8929359823399559,84.0,0.847682119205298,14.0 (15610.1.28.1.9),0.8355408388520972
d3d67f35d9bfe830ccdb0c070cab75ef5b0211c6,2020-12-22,87.0.4280.88,0.8929359823399559,84.0,0.847682119205298,14.0 (15610.1.28.1.9),0.8355408388520972
f5e7e1f070892dd8257d3dce7d5f26746d27092c,2020-12-23,87.0.4280.88,0.8929359823399559,84.0.1,0.847682119205298,14.0 (15610.1.28.1.9),0.8355408388520972
ec1a688d4d3f196e43236d68ba69c4dc709d167b,2020-12-24,87.0.4280.88,0.8929359823399559,84.0.1,0.847682119205298,14.0 (15610.1.28.1.9),0.8355408388520972
2ccf303ec934a8adfc613c2a73395a31956ec817,2020-12-25,87.0.4280.88,0.8929359823399559,84.0.1,0.847682119205298,14.0 (15610.1.28.1.9),0.8355408388520972
821a1ef63f08a7329175513b6c2eb00bb8b0152e,2020-12-29,87.0.4280.88,0.8929359823399559,84.0.1,0.847682119205298,14.0 (15610.1.28.1.9),0.8355408388520972
e7ab50584f431b0f67e17f33bc80ac368236fa00,2020-12-31,87.0.4280.88,0.8929359823399559,84.0.1,0.847682119205298,14.0 (15610.1.28.1.9),0.8355408388520972
dbc7edfaa96e559b9aa34a9c898a1ad54d877b58,2021-01-01,87.0.4280.88,0.8929359823399559,84.0.1,0.847682119205298,14.0 (15610.1.28.1.9),0.8355408388520972
95b19d0b902505286b705a71fe44fc8aa8fb608e,2021-01-03,87.0.4280.88,0.8929359823399559,84.0.1,0.847682119205298,14.0 (15610.1.28.1.9),0.8355408388520972
ecb548a80a07fc80f8d2e67d5d5f5e1b0968e450,2021-01-05,87.0.4280.88,0.8929359823399559,84.0.1,0.847682119205298,14.0 (15610.1.28.1.9),0.8355408388520972
5cdc2d5c22e3af1bb66c1d952af900379e8568b9,2021-01-07,87.0.4280.141,0.8929359823399559,84.0.2,0.847682119205298,14.0 (15610.1.28.1.9),0.8344370860927153
ef4efeb8c694eb19c9ce477f696e48a6f7035d97,2021-01-08,87.0.4280.141,0.8807947019867549,84.0.2,0.8355408388520972,14.0 (15610.1.28.1.9),0.8233995584988962
2491f9dbc12e38e742b7a28395bacf42cd689368,2021-01-09,87.0.4280.141,0.8807947019867549,84.0.2,0.8355408388520972,14.0 (15610.1.28.1.9),0.8233995584988962
6e977a87a70f34872fc09e4b2448c310ef817e0e,2021-01-10,87.0.4280.141,0.8807947019867549,84.0.2,0.8355408388520972,14.0 (15610.1.28.1.9),0.8233995584988962
858930151c12292992391e926b5aede66a66b619,2021-01-11,87.0.4280.141,0.8807947019867549,84.0.2,0.8355408388520972,14.0 (15610.1.28.1.9),0.8233995584988962
e01a00c946ac9e311de95d3892111b1686af22df,2021-01-12,87.0.4280.141,0.8807947019867549,84.0.2,0.8355408388520972,14.0 (15610.1.28.1.9),0.8233995584988962
c7b6a59ca2ae1f71b1711884eefa135e20ca8bc9,2021-01-14,87.0.4280.141,0.8841059602649006,84.0.2,0.8388520971302428,14.0 (15610.1.28.1.9),0.826710816777042
2b9e2dc0c23e4d13225402f88935baafc326a78f,2021-01-22,88.0.4324.96,0.8896247240618101,84.0.2,0.869757174392936,14.0 (15610.1.28.1.9),0.8311258278145696
4622a936b54c2a21fda74884165c46b22ea59ae2,2021-01-23,88.0.4324.96,0.8896247240618101,84.0.2,0.869757174392936,14.0 (15610.1.28.1.9),0.8311258278145696
35077458592d7cf9349840211759aa85f20cd20c,2021-01-24,88.0.4324.96,0.8896247240618101,84.0.2,0.869757174392936,14.0 (15610.1.28.1.9),0.8311258278145696
ab627b240b75423fbbae4dcd8841eaf165ba0d11,2021-01-25,88.0.4324.96,0.8896247240618101,84.0.2,0.869757174392936,14.0 (15610.1.28.1.9),0.8311258278145696
1766e4f7920bfa848aa42a4f57f4af23211065f8,2021-01-29,88.0.4324.96,0.890728476821192,85.0,0.8719646799116998,14.0.2 (15610.3.7.1.10),0.8355408388520972
15ecbfebd504deb5e2440d6ab008f1dd218d51f4,2021-01-30,88.0.4324.96,0.890728476821192,85.0,0.8719646799116998,14.0.2 (15610.3.7.1.10),0.8355408388520972
5c4adfb52fdcee2f6b5cb57ee94e4c20bece22dd,2021-01-31,88.0.4324.96,0.8929359823399559,85.0,0.8730684326710817,14.0.2 (15610.3.7.1.10),0.8377483443708609
b2f1be13c32f94a95880525543a7a78153df5571,2021-02-03,88.0.4324.146,0.8929359823399559,85.0,0.8730684326710817,14.0.2 (15610.3.7.1.10),0.8377483443708609
489679e4fccedcb37ae4d3e028b5d1a56adbc769,2021-02-04,88.0.4324.146,0.891832229580574,85.0,0.8730684326710817,14.0.2 (15610.3.7.1.10),0.8377483443708609
9376be061ac2dabc2f60d54a525d2ca81a60589a,2021-02-05,88.0.4324.150,0.8940397350993378,85.0,0.8752759381898455,14.0.2 (15610.3.7.1.10),0.8388520971302428
d85c529125aea58eee34416b4ecc7566991658dc,2021-02-06,88.0.4324.150,0.8940397350993378,85.0.1,0.8752759381898455,14.0.2 (15610.3.7.1.10),0.8377483443708609
0927955f9b8dbd1d4a2cbcbfb92e2abbfb3dc53b,2021-02-07,88.0.4324.150,0.8940397350993378,85.0.1,0.8752759381898455,14.0.2 (15610.3.7.1.10),0.8388520971302428
