sha,date,chrome-version,chrome,firefox-version,firefox,safari-version,safari
3e27ba659f5a1417ffe05dc13397cd65b56dd324,2020-12-15,89.0.4350.4 dev,0.8951434878587197,86.0a1,0.847682119205298,117 preview,0.8576158940397351
62d5fc5ca2bcb71d2b9220350d08dd4dfc0fb325,2020-12-16,89.0.4350.4 dev,0.8951434878587197,86.0a1,0.847682119205298,117 preview,0.8576158940397351
a70aff0bcbb72288d797715724b50cd9ce23bc80,2020-12-17,89.0.4350.4 dev,0.8951434878587197,86.0a1,0.847682119205298,117 preview,0.8565121412803532
4b1955025565d931f9a12d98444f5a7de444bbf5,2020-12-18,89.0.4356.6 dev,0.8951434878587197,86.0a1,0.847682119205298,117 preview,0.8565121412803532
132850c9a27382ba1bf1ad4c4ee4ed9d4f69666b,2020-12-19,89.0.4356.6 dev,0.8951434878587197,86.0a1,0.847682119205298,117 preview,0.8576158940397351
9a9734ef4b33cc2ff6248bcbc85b8bb53ea89321,2020-12-21,89.0.4356.6 dev,0.8951434878587197,86.0a1,0.847682119205298,117 preview,0.8565121412803532
ae4e6613d0daa8846d48ff8673821ac00efc50f4,2020-12-22,89.0.4356.6 dev,0.8951434878587197,86.0a1,0.847682119205298,117 preview,0.8565121412803532
8e32839cabcc649cf78203c848d975102483b845,2020-12-23,89.0.4356.6 dev,0.8951434878587197,86.0a1,0.847682119205298,117 preview,0.8565121412803532
2ccf303ec934a8adfc613c2a73395a31956ec817,2020-12-24,89.0.4356.6 dev,0.8951434878587197,86.0a1,0.847682119205298,117 preview,0.8565121412803532
9c26c9eb197c1beeca8947c1195d9ca57decf20b,2020-12-27,89.0.4356.6 dev,0.8951434878587197,86.0a1,0.847682119205298,117 preview,0.8576158940397351
e2c77fa4d187c6a179f9343925ef9c3ab5488e86,2020-12-28,89.0.4356.6 dev,0.8951434878587197,86.0a1,0.847682119205298,117 preview,0.8565121412803532
dbc7edfaa96e559b9aa34a9c898a1ad54d877b58,2020-12-31,89.0.4356.6 dev,0.8951434878587197,86.0a1,0.847682119205298,117 preview,0.8565121412803532
95b19d0b902505286b705a71fe44fc8aa8fb608e,2021-01-02,89.0.4356.6 dev,0.8951434878587197,86.0a1,0.847682119205298,117 preview,0.8565121412803532
ecb548a80a07fc80f8d2e67d5d5f5e1b0968e450,2021-01-04,89.0.4356.6 dev,0.8951434878587197,86.0a1,0.847682119205298,117 preview,0.8565121412803532
d3ce095fcc6b5a85e6056fdebbf939caf2e2719f,2021-01-05,89.0.4356.6 dev,0.8951434878587197,86.0a1,0.847682119205298,117 preview,0.8565121412803532
e04f27b9946175edab6c09421ab5ceaa14b84539,2021-01-06,89.0.4356.6 dev,0.8951434878587197,86.0a1,0.847682119205298,117 preview,0.8565121412803532
6d9af4c25eb93a12891f8bd88bc21510013b5ed5,2021-01-07,89.0.4356.6 dev,0.8951434878587197,86.0a1,0.847682119205298,118 preview,0.8576158940397351
67c3f228ec036e90aeb11d2ce13c0bb8061584d3,2021-01-08,89.0.4356.6 dev,0.8830022075055187,86.0a1,0.8355408388520972,118 preview,0.8443708609271523
28ac8ff82f255bfb5c799b6d433d19d0a0eb0e34,2021-01-09,89.0.4381.6 dev,0.8830022075055187,86.0a1,0.8355408388520972,118 preview,0.8443708609271523
3bd64a547d4543baa2f23f1257ca1d6813119994,2021-01-10,89.0.4381.6 dev,0.8830022075055187,86.0a1,0.8355408388520972,118 preview,0.8443708609271523
704b55147c12d54980b16f44346325ebdcd81605,2021-01-11,89.0.4381.6 dev,0.8830022075055187,86.0a1,0.8355408388520972,118 preview,0.8454746136865342
ddaf735ee420ebb9da1658dd1df2a50cd6db07ad,2021-01-12,89.0.4381.6 dev,0.8830022075055187,86.0a1,0.8355408388520972,118 preview,0.8454746136865342
c12cdbb11af62ed7d9c60df77265cfee8d8cee71,2021-01-13,89.0.4385.0 dev,0.8863134657836644,86.0a1,0.8388520971302428,118 preview,0.847682119205298
26f07871f053fdf2b3d3b6c2015f9e63babbfc3c,2021-01-21,89.0.4389.9 dev,0.890728476821192,86.0a1,0.869757174392936,118 preview,0.8520971302428256
2f9e1e85314d6f076e2e30fdc01bae00957e356d,2021-01-22,89.0.4389.9 dev,0.890728476821192,86.0a1,0.869757174392936,118 preview,0.8520971302428256
35077458592d7cf9349840211759aa85f20cd20c,2021-01-23,89.0.4389.9 dev,0.890728476821192,86.0a1,0.869757174392936,118 preview,0.8520971302428256
0d740156e3f84e4bdf8e38653b1ba39cd0655c0d,2021-01-25,89.0.4389.9 dev,0.890728476821192,86.0a1,0.869757174392936,118 preview,0.8520971302428256
f9e1cccb3944aa2966f50b142636448d863e5c2b,2021-01-26,89.0.4389.9 dev,0.890728476821192,87.0a1,0.869757174392936,118 preview,0.8532008830022075
a1f5466c51ef000b4b4fcf66473e4f9a2b11c503,2021-01-27,89.0.4389.9 dev,0.890728476821192,87.0a1,0.869757174392936,118 preview,0.8520971302428256
da4da6f4a54dbfb77d3bfdb9068a8da75bc2dafd,2021-01-28,89.0.4389.23 dev,0.890728476821192,87.0a1,0.8719646799116998,119 preview,0.8543046357615894
a4fff6945f7cd70e6b59afb104a4ae7ba25cbeb4,2021-01-29,90.0.4400.8 dev,0.890728476821192,87.0a1,0.8719646799116998,119 preview,0.8543046357615894
5c4adfb52fdcee2f6b5cb57ee94e4c20bece22dd,2021-01-30,90.0.4400.8 dev,0.8929359823399559,87.0a1,0.8730684326710817,119 preview,0.8565121412803532
3eb2cdae07a8842112e804a59dbd0f9800c64e73,2021-02-01,90.0.4400.8 dev,0.8929359823399559,87.0a1,0.8730684326710817,119 preview,0.8565121412803532
e3b2fa58ec722818ab212125275f89f3c8f40d32,2021-02-02,90.0.4400.8 dev,0.8929359823399559,87.0a1,0.8730684326710817,119 preview,0.8576158940397351
489679e4fccedcb37ae4d3e028b5d1a56adbc769,2021-02-03,90.0.4400.8 dev,0.8929359823399559,87.0a1,0.8730684326710817,119 preview,0.8576158940397351
0aed9ee0f5a91f048dc70c16875d10eec4b77082,2021-02-04,90.0.4400.8 dev,0.8929359823399559,87.0a1,0.8730684326710817,119 preview,0.8565121412803532
2f9d75ef9570f1b55842aa15820f855468c69d77,2021-02-05,90.0.4400.8 dev,0.8951434878587197,87.0a1,0.8752759381898455,119 preview,0.8576158940397351
0927955f9b8dbd1d4a2cbcbfb92e2abbfb3dc53b,2021-02-06,90.0.4408.0 dev,0.8973509933774835,87.0a1,0.8752759381898455,119 preview,0.8576158940397351
c6da8154da6456cd874b846dbf33063a0c1a6c5c,2021-02-08,90.0.4408.0 dev,0.8973509933774835,87.0a1,0.8752759381898455,119 preview,0.8576158940397351
08d4723607039bae9981039dd99bf2b0bdd86b78,2021-02-09,90.0.4412.3 dev,0.9028697571743929,87.0a1,0.8796909492273731,119 preview,0.8631346578366446
43ead8133543f5d38c0f7aae65770bc1d2e8bad7,2021-02-10,90.0.4412.3 dev,0.9028697571743929,87.0a1,0.8785871964679912,119 preview,0.8631346578366446
9975e93294777abc828d6564c59b28e9757adc44,2021-02-11,90.0.4412.3 dev,0.9028697571743929,87.0a1,0.8796909492273731,119 preview,0.8631346578366446
333c487de3e5912deb80dc55c31bf467f97df6d2,2021-02-12,90.0.4412.3 dev,0.9039735099337748,87.0a1,0.8807947019867549,120 preview,0.8675496688741722
9b0d1ce0412c990e8d1e715c88ad37a6d88ebf0b,2021-02-13,90.0.4412.3 dev,0.9039735099337748,87.0a1,0.8796909492273731,120 preview,0.8675496688741722
f2dd4d76f32ee16a61b5b914c9bff3f7f2114e66,2021-02-15,90.0.4412.3 dev,0.9039735099337748,87.0a1,0.8807947019867549,120 preview,0.8686534216335541
cea12f42c359ea7f2950536d2bd58608034f0090,2021-02-16,90.0.4412.3 dev,0.9039735099337748,87.0a1,0.8807947019867549,120 preview,0.8675496688741722
7198e2d0ff453d9d2ff1622dee4bd08be2ba7224,2021-02-17,90.0.4412.3 dev,0.9039735099337748,87.0a1,0.8796909492273731,120 preview,0.8675496688741722
ec07c2477860546cb3cdbc0f8070798d65b4af0d,2021-02-18,90.0.4412.3 dev,0.9039735099337748,87.0a1,0.8807947019867549,120 preview,0.8675496688741722
4c56f3ec2751ff5952b317be7e40844c7b6cf914,2021-02-19,90.0.4421.5 dev,0.9050772626931567,87.0a1,0.8807947019867549,120 preview,0.8675496688741722
7cbccf70c5a4a7f4d4113057696228f49de48008,2021-02-20,90.0.4421.5 dev,0.9050772626931567,87.0a1,0.8807947019867549,120 preview,0.8675496688741722
7af9d6ec48ab04043a2bea85a3599904a1a19efa,2021-02-21,90.0.4421.5 dev,0.9050772626931567,87.0a1,0.8807947019867549,120 preview,0.8675496688741722
1c875e75f9e55de84802e56d15def868fbfb799b,2021-02-22,90.0.4421.5 dev,0.9050772626931567,87.0a1,0.8807947019867549,120 preview,0.8675496688741722
cf5f6f790354b6510f815f37acbaf20da1c8ed7e,2021-02-23,90.0.4421.5 dev,0.9050772626931567,88.0a1,0.8807947019867549,120 preview,0.8664459161147903
01cc05966ea96ca38b2884e175aed98f6a4f6b7f,2021-02-24,90.0.4421.5 dev,0.9050772626931567,88.0a1,0.8807947019867549,120 preview,0.8675496688741722
50adeb07eeaec1fef83480a4c922b34f14dc30ac,2021-02-25,90.0.4427.5 dev,0.9050772626931567,88.0a1,0.8807947019867549,120 preview,0.8675496688741722
16d86f34f5b91f9588148fe16624f026bb25430d,2021-02-26,90.0.4427.5 dev,0.9050772626931567,88.0a1,0.8807947019867549,121 preview,0.8719646799116998
d04481569b4924284b8dd53b6430ef67de54073f,2021-02-27,90.0.4427.5 dev,0.9050772626931567,88.0a1,0.8807947019867549,121 preview,0.8719646799116998
9b5f845370d7c6fe83b51ceef3f91e42aa85bbc2,2021-03-01,90.0.4427.5 dev,0.9050772626931567,88.0a1,0.8807947019867549,121 preview,0.8719646799116998
b70298f62e33058eb501e0b3c09e1a993ab421af,2021-03-02,90.0.4427.5 dev,0.9050772626931567,88.0a1,0.8807947019867549,121 preview,0.8719646799116998
651b198bb162ae9cc03c6a9c816a371edc966318,2021-03-03,90.0.4430.11 dev,0.9039735099337748,88.0a1,0.8807947019867549,121 preview,0.8719646799116998
c886ddac5b825e70ece4eefa86fecc48597e2fc3,2021-03-04,90.0.4430.11 dev,0.9039735099337748,88.0a1,0.8807947019867549,121 preview,0.8719646799116998
32ce996c93bcadc7849851f8d5190076a905b397,2021-03-05,90.0.4430.11 dev,0.9039735099337748,88.0a1,0.8807947019867549,121 preview,0.8719646799116998
f02e5df558aa05be8f192ffbeb1654d1f509ac9d,2021-03-06,90.0.4430.11 dev,0.9039735099337748,88.0a1,0.8796909492273731,121 preview,0.8719646799116998
0f46f31799cccd7421a588d053d054138513ccdd,2021-03-07,90.0.4430.11 dev,0.9039735099337748,88.0a1,0.8807947019867549,121 preview,0.8719646799116998
d0cfa185585bf305a9e520b77296c0429214615a,2021-03-09,90.0.4430.19 dev,0.9039735099337748,88.0a1,0.8807947019867549,121 preview,0.8719646799116998
4725b2375b96c0d9ee046b68af755611dba81950,2021-03-10,90.0.4430.19 dev,0.9039735099337748,88.0a1,0.8796909492273731,121 preview,0.8719646799116998
0a73268f53aab2a8d262f12e14b23755b4df0315,2021-03-11,90.0.4430.19 dev,0.9039735099337748,88.0a1,0.8807947019867549,121 preview,0.8719646799116998
a7ad9f8d080d830f58d1115074b97319d8e9791c,2021-03-12,91.0.4442.4 dev,0.9050772626931567,88.0a1,0.8807947019867549,122 preview,0.8796909492273731
82c69ff8075f5c9b46c16a07fbbf317f555c9746,2021-03-13,91.0.4442.4 dev,0.9050772626931567,88.0a1,0.8807947019867549,122 preview,0.8796909492273731
b74014abe0da655dd4675b1ddce4364eabc0b3de,2021-03-15,91.0.4442.4 dev,0.9050772626931567,88.0a1,0.8807947019867549,122 preview,0.8796909492273731
